BFS_NR,GEBIET_NAME,date,population,Name,bfs,wikidata_id,check,bool
199,Volketswil,1974-12-31,9724.0,Volketswil,199.0,Q69754,1974-12-31---199,False
293,Wädenswil,1974-12-31,19557.0,Wädenswil,293.0,Q69718,1974-12-31---293,False
120,Wald,1974-12-31,8064.0,Wald (ZH),120.0,Q67272,1974-12-31---120,False
69,Wallisellen,1974-12-31,10183.0,Wallisellen,69.0,Q69374,1974-12-31---69,False
200,Wangen-Brüttisellen,1974-12-31,3683.0,Wangen-Brüttisellen,200.0,Q66829,1974-12-31---200,False
70,Wasterkingen,1974-12-31,303.0,Wasterkingen,70.0,Q67882,1974-12-31---70,False
102,Weiach,1974-12-31,653.0,Weiach,102.0,Q70088,1974-12-31---102,False
251,Weiningen,1974-12-31,2692.0,Weiningen (ZH),251.0,Q66093,1974-12-31---251,False
180,Weisslingen,1974-12-31,1959.0,Weisslingen,180.0,Q70375,1974-12-31---180,False
14,Wettswil a.A.,1974-12-31,2887.0,Wettswil am Albis,14.0,Q65934,1974-12-31---14,False
121,Wetzikon,1974-12-31,14571.0,Wetzikon (ZH),121.0,Q68305,1974-12-31---121,False
298,Wiesendangen,1974-12-31,3187.0,Wiesendangen,298.0,Q64853,1974-12-31---298,False
71,Wil,1974-12-31,907.0,Wil (ZH),71.0,Q67223,1974-12-31---71,False
181,Wila,1974-12-31,1212.0,Wila,181.0,Q66752,1974-12-31---181,False
182,Wildberg,1974-12-31,629.0,Wildberg,182.0,Q67346,1974-12-31---182,False
72,Winkel,1974-12-31,1770.0,Winkel,72.0,Q66588,1974-12-31---72,False
230,Winterthur,1974-12-31,91434.0,Winterthur,230.0,Q9125,1974-12-31---230,False
231,Zell,1974-12-31,4064.0,Zell (ZH),231.0,Q67211,1974-12-31---231,False
161,Zollikon,1974-12-31,12352.0,Zollikon,161.0,Q218691,1974-12-31---161,False
160,Zumikon,1974-12-31,3509.0,Zumikon,160.0,Q66898,1974-12-31---160,False
261,Zürich,1974-12-31,396261.0,Zürich,261.0,Q72,1974-12-31---261,False
21,Adlikon,1973-12-31,399.0,Adlikon,21.0,Q68356,1973-12-31---21,False
131,Adliswil,1973-12-31,15786.0,Adliswil,131.0,Q68210,1973-12-31---131,False
241,Aesch ZH,1973-12-31,562.0,Aesch (ZH),241.0,Q68342,1973-12-31---241,False
1,Aeugst a.A.,1973-12-31,713.0,Aeugst am Albis,1.0,Q64945,1973-12-31---1,False
2,Affoltern a.A.,1973-12-31,7682.0,Affoltern am Albis,2.0,Q68290,1973-12-31---2,False
211,Altikon,1973-12-31,492.0,Altikon,211.0,Q65929,1973-12-31---211,False
30,Andelfingen,1973-12-31,1538.0,Andelfingen,30.0,Q68423,1973-12-31---30,False
51,Bachenbülach,1973-12-31,2657.0,Bachenbülach,51.0,Q69887,1973-12-31---51,False
81,Bachs,1973-12-31,423.0,Bachs,81.0,Q70273,1973-12-31---81,False
111,Bäretswil,1973-12-31,2811.0,Bäretswil,111.0,Q65868,1973-12-31---111,False
52,Bassersdorf,1973-12-31,5295.0,Bassersdorf,52.0,Q69734,1973-12-31---52,False
297,Bauma,1973-12-31,3400.0,Bauma,297.0,Q67145,1973-12-31---297,False
22,Benken,1973-12-31,504.0,Benken (ZH),22.0,Q70171,1973-12-31---22,False
23,Berg a.I.,1973-12-31,353.0,Berg am Irchel,23.0,Q65781,1973-12-31---23,False
242,Birmensdorf,1973-12-31,3660.0,Birmensdorf (ZH),242.0,Q65282,1973-12-31---242,False
3,Bonstetten,1973-12-31,1686.0,Bonstetten,3.0,Q65510,1973-12-31---3,False
82,Boppelsen,1973-12-31,455.0,Boppelsen,82.0,Q67062,1973-12-31---82,False
213,Brütten,1973-12-31,731.0,Brütten,213.0,Q65812,1973-12-31---213,False
112,Bubikon,1973-12-31,3418.0,Bubikon,112.0,Q67068,1973-12-31---112,False
24,Buch a.I.,1973-12-31,420.0,Buch am Irchel,24.0,Q68451,1973-12-31---24,False
83,Buchs,1973-12-31,1702.0,Buchs (ZH),83.0,Q67539,1973-12-31---83,False
53,Bülach,1973-12-31,12013.0,Bülach,53.0,Q9093,1973-12-31---53,False
25,Dachsen,1973-12-31,896.0,Dachsen,25.0,Q67949,1973-12-31---25,False
214,Dägerlen,1973-12-31,506.0,Dägerlen,214.0,Q68437,1973-12-31---214,False
84,Dällikon,1973-12-31,1576.0,Dällikon,84.0,Q66755,1973-12-31---84,False
85,Dänikon,1973-12-31,642.0,Dänikon,85.0,Q70131,1973-12-31---85,False
215,Dättlikon,1973-12-31,361.0,Dättlikon,215.0,Q70381,1973-12-31---215,False
86,Dielsdorf,1973-12-31,3282.0,Dielsdorf,86.0,Q67951,1973-12-31---86,False
243,Dietikon,1973-12-31,22975.0,Dietikon,243.0,Q64070,1973-12-31---243,False
54,Dietlikon,1973-12-31,4726.0,Dietlikon,54.0,Q65164,1973-12-31---54,False
216,Dinhard,1973-12-31,695.0,Dinhard,216.0,Q65795,1973-12-31---216,False
26,Dorf,1973-12-31,317.0,Dorf,26.0,Q70283,1973-12-31---26,False
191,Dübendorf,1973-12-31,20107.0,Dübendorf,191.0,Q64082,1973-12-31---191,False
113,Dürnten,1973-12-31,4788.0,Dürnten,113.0,Q67220,1973-12-31---113,False
192,Egg,1973-12-31,5384.0,Egg,192.0,Q64877,1973-12-31---192,False
55,Eglisau,1973-12-31,2262.0,Eglisau,55.0,Q69175,1973-12-31---55,False
294,Elgg,1973-12-31,3523.0,Elgg,294.0,Q67137,1973-12-31---294,False
218,Ellikon a.d.Th.,1973-12-31,537.0,Ellikon an der Thur,218.0,Q65769,1973-12-31---218,False
219,Elsau,1973-12-31,2182.0,Elsau,219.0,Q64832,1973-12-31---219,False
56,Embrach,1973-12-31,5124.0,Embrach,56.0,Q65877,1973-12-31---56,False
151,Erlenbach,1973-12-31,4294.0,Erlenbach (ZH),151.0,Q69203,1973-12-31---151,False
193,Fällanden,1973-12-31,5166.0,Fällanden,193.0,Q64869,1973-12-31---193,False
172,Fehraltorf,1973-12-31,2257.0,Fehraltorf,172.0,Q70369,1973-12-31---172,False
27,Feuerthalen,1973-12-31,3066.0,Feuerthalen,27.0,Q66283,1973-12-31---27,False
114,Fischenthal,1973-12-31,1532.0,Fischenthal,114.0,Q65854,1973-12-31---114,False
28,Flaach,1973-12-31,893.0,Flaach,28.0,Q70367,1973-12-31---28,False
29,Flurlingen,1973-12-31,1060.0,Flurlingen,29.0,Q66757,1973-12-31---29,False
57,Freienstein-Teufen,1973-12-31,1435.0,Freienstein-Teufen,57.0,Q66964,1973-12-31---57,False
244,Geroldswil,1973-12-31,3422.0,Geroldswil,244.0,Q66660,1973-12-31---244,False
58,Glattfelden,1973-12-31,2923.0,Glattfelden,58.0,Q68399,1973-12-31---58,False
115,Gossau,1973-12-31,5676.0,Gossau (ZH),115.0,Q67525,1973-12-31---115,False
194,Greifensee,1973-12-31,4118.0,Greifensee,194.0,Q64882,1973-12-31---194,False
116,Grüningen,1973-12-31,2134.0,Grüningen,116.0,Q67120,1973-12-31---116,False
220,Hagenbuch,1973-12-31,516.0,Hagenbuch,220.0,Q65926,1973-12-31---220,False
4,Hausen a.A.,1973-12-31,1941.0,Hausen am Albis,4.0,Q65231,1973-12-31---4,False
5,Hedingen,1973-12-31,1878.0,Hedingen,5.0,Q65129,1973-12-31---5,False
31,Henggart,1973-12-31,821.0,Henggart,31.0,Q68417,1973-12-31---31,False
152,Herrliberg,1973-12-31,4017.0,Herrliberg,152.0,Q69224,1973-12-31---152,False
221,Hettlingen,1973-12-31,1169.0,Hettlingen,221.0,Q64967,1973-12-31---221,False
117,Hinwil,1973-12-31,6872.0,Hinwil,117.0,Q69383,1973-12-31---117,False
173,Hittnau,1973-12-31,1441.0,Hittnau,173.0,Q65841,1973-12-31---173,False
59,Hochfelden,1973-12-31,725.0,Hochfelden,59.0,Q68410,1973-12-31---59,False
153,Hombrechtikon,1973-12-31,5482.0,Hombrechtikon,153.0,Q69188,1973-12-31---153,False
295,Horgen,1973-12-31,18387.0,Horgen,295.0,Q68286,1973-12-31---295,False
60,Höri,1973-12-31,1991.0,Höri,60.0,Q70377,1973-12-31---60,False
32,Humlikon,1973-12-31,268.0,Humlikon,32.0,Q68447,1973-12-31---32,False
61,Hüntwangen,1973-12-31,633.0,Hüntwangen,61.0,Q69367,1973-12-31---61,False
87,Hüttikon,1973-12-31,289.0,Hüttikon,87.0,Q65671,1973-12-31---87,False
296,Illnau-Effretikon,1973-12-31,15176.0,Illnau-Effretikon,296.0,Q64873,1973-12-31---296,False
6,Kappel a.A.,1973-12-31,552.0,Kappel am Albis,6.0,Q64589,1973-12-31---6,False
135,Kilchberg,1973-12-31,7436.0,Kilchberg (ZH),135.0,Q66633,1973-12-31---135,False
33,Kleinandelfingen,1973-12-31,1145.0,Kleinandelfingen,33.0,Q68413,1973-12-31---33,False
62,Kloten,1973-12-31,16116.0,Kloten,62.0,Q68165,1973-12-31---62,False
7,Knonau,1973-12-31,914.0,Knonau,7.0,Q66328,1973-12-31---7,False
154,Küsnacht,1973-12-31,12554.0,Küsnacht (ZH),154.0,Q69216,1973-12-31---154,False
136,Langnau a.A.,1973-12-31,6299.0,Langnau am Albis,136.0,Q65347,1973-12-31---136,False
34,Laufen-Uhwiesen,1973-12-31,1060.0,Laufen-Uhwiesen,34.0,Q66336,1973-12-31---34,False
176,Lindau,1973-12-31,2734.0,Lindau,176.0,Q65759,1973-12-31---176,False
63,Lufingen,1973-12-31,623.0,Lufingen,63.0,Q67912,1973-12-31---63,False
155,Männedorf,1973-12-31,7380.0,Männedorf,155.0,Q64627,1973-12-31---155,False
35,Marthalen,1973-12-31,1273.0,Marthalen,35.0,Q67213,1973-12-31---35,False
8,Maschwanden,1973-12-31,404.0,Maschwanden,8.0,Q64977,1973-12-31---8,False
195,Maur,1973-12-31,4899.0,Maur,195.0,Q64857,1973-12-31---195,False
156,Meilen,1973-12-31,9776.0,Meilen,156.0,Q68261,1973-12-31---156,False
9,Mettmenstetten,1973-12-31,1949.0,Mettmenstetten,9.0,Q65547,1973-12-31---9,False
196,Mönchaltorf,1973-12-31,2139.0,Mönchaltorf,196.0,Q66747,1973-12-31---196,False
88,Neerach,1973-12-31,826.0,Neerach,88.0,Q68395,1973-12-31---88,False
223,Neftenbach,1973-12-31,2230.0,Neftenbach,223.0,Q65040,1973-12-31---223,False
89,Niederglatt,1973-12-31,2569.0,Niederglatt,89.0,Q67920,1973-12-31---89,False
90,Niederhasli,1973-12-31,3983.0,Niederhasli,90.0,Q67042,1973-12-31---90,False
91,Niederweningen,1973-12-31,1256.0,Niederweningen,91.0,Q66411,1973-12-31---91,False
64,Nürensdorf,1973-12-31,2867.0,Nürensdorf,64.0,Q67898,1973-12-31---64,False
65,Oberembrach,1973-12-31,629.0,Oberembrach,65.0,Q65512,1973-12-31---65,False
245,Oberengstringen,1973-12-31,6158.0,Oberengstringen,245.0,Q69963,1973-12-31---245,False
92,Oberglatt,1973-12-31,3312.0,Oberglatt,92.0,Q70022,1973-12-31---92,False
137,Oberrieden,1973-12-31,3834.0,Oberrieden,137.0,Q65528,1973-12-31---137,False
93,Oberweningen,1973-12-31,638.0,Oberweningen,93.0,Q70264,1973-12-31---93,False
10,Obfelden,1973-12-31,2395.0,Obfelden,10.0,Q65942,1973-12-31---10,False
246,Oetwil a.d.L.,1973-12-31,906.0,Oetwil an der Limmat,246.0,Q66414,1973-12-31---246,False
157,Oetwil a.S.,1973-12-31,2801.0,Oetwil am See,157.0,Q67354,1973-12-31---157,False
66,Opfikon,1973-12-31,12667.0,Opfikon,66.0,Q64224,1973-12-31---66,False
37,Ossingen,1973-12-31,949.0,Ossingen,37.0,Q68393,1973-12-31---37,False
94,Otelfingen,1973-12-31,1065.0,Otelfingen,94.0,Q66156,1973-12-31---94,False
11,Ottenbach,1973-12-31,1360.0,Ottenbach,11.0,Q67513,1973-12-31---11,False
177,Pfäffikon,1973-12-31,8053.0,Pfäffikon,177.0,Q68269,1973-12-31---177,False
224,Pfungen,1973-12-31,2037.0,Pfungen,224.0,Q65119,1973-12-31---224,False
67,Rafz,1973-12-31,2180.0,Rafz,67.0,Q66457,1973-12-31---67,False
95,Regensberg,1973-12-31,408.0,Regensberg,95.0,Q70197,1973-12-31---95,False
96,Regensdorf,1973-12-31,10215.0,Regensdorf,96.0,Q64205,1973-12-31---96,False
38,Rheinau,1973-12-31,1301.0,Rheinau,38.0,Q67534,1973-12-31---38,False
138,Richterswil,1973-12-31,7606.0,Richterswil,138.0,Q68227,1973-12-31---138,False
225,Rickenbach,1973-12-31,1602.0,Rickenbach (ZH),225.0,Q68457,1973-12-31---225,False
12,Rifferswil,1973-12-31,528.0,Rifferswil,12.0,Q66598,1973-12-31---12,False
68,Rorbas,1973-12-31,1220.0,Rorbas,68.0,Q67909,1973-12-31---68,False
97,Rümlang,1973-12-31,5491.0,Rümlang,97.0,Q67894,1973-12-31---97,False
139,Rüschlikon,1973-12-31,4695.0,Rüschlikon,139.0,Q66819,1973-12-31---139,False
178,Russikon,1973-12-31,2200.0,Russikon,178.0,Q67957,1973-12-31---178,False
118,Rüti,1973-12-31,9938.0,Rüti (ZH),118.0,Q69752,1973-12-31---118,False
226,Schlatt,1973-12-31,532.0,Schlatt (ZH),226.0,Q68390,1973-12-31---226,False
98,Schleinikon,1973-12-31,420.0,Schleinikon,98.0,Q67884,1973-12-31---98,False
247,Schlieren,1973-12-31,11859.0,Schlieren,247.0,Q69148,1973-12-31---247,False
99,Schöfflisdorf,1973-12-31,515.0,Schöfflisdorf,99.0,Q70295,1973-12-31---99,False
197,Schwerzenbach,1973-12-31,2668.0,Schwerzenbach,197.0,Q66814,1973-12-31---197,False
119,Seegräben,1973-12-31,1003.0,Seegräben,119.0,Q67310,1973-12-31---119,False
227,Seuzach,1973-12-31,3753.0,Seuzach,227.0,Q65805,1973-12-31---227,False
100,Stadel,1973-12-31,1197.0,Stadel,100.0,Q67907,1973-12-31---100,False
158,Stäfa,1973-12-31,9924.0,Stäfa,158.0,Q69774,1973-12-31---158,False
13,Stallikon,1973-12-31,1166.0,Stallikon,13.0,Q66062,1973-12-31---13,False
292,Stammheim,1973-12-31,1867.0,Stammheim,292.0,Q60322693,1973-12-31---292,False
101,Steinmaur,1973-12-31,1711.0,Steinmaur,101.0,Q67887,1973-12-31---101,False
39,Thalheim a.d.Th.,1973-12-31,464.0,Thalheim an der Thur,39.0,Q65844,1973-12-31---39,False
141,Thalwil,1973-12-31,14464.0,Thalwil,141.0,Q68959,1973-12-31---141,False
40,Trüllikon,1973-12-31,743.0,Trüllikon,40.0,Q67933,1973-12-31---40,False
41,Truttikon,1973-12-31,284.0,Truttikon,41.0,Q70072,1973-12-31---41,False
228,Turbenthal,1973-12-31,2965.0,Turbenthal,228.0,Q65858,1973-12-31---228,False
159,Uetikon a.S.,1973-12-31,3085.0,Uetikon am See,159.0,Q67058,1973-12-31---159,False
248,Uitikon,1973-12-31,2651.0,Uitikon,248.0,Q66678,1973-12-31---248,False
249,Unterengstringen,1973-12-31,2165.0,Unterengstringen,249.0,Q66079,1973-12-31---249,False
250,Urdorf,1973-12-31,8955.0,Urdorf,250.0,Q69109,1973-12-31---250,False
198,Uster,1973-12-31,22005.0,Uster,198.0,Q64032,1973-12-31---198,False
43,Volken,1973-12-31,220.0,Volken,43.0,Q67922,1973-12-31---43,False
199,Volketswil,1973-12-31,9302.0,Volketswil,199.0,Q69754,1973-12-31---199,False
293,Wädenswil,1973-12-31,19120.0,Wädenswil,293.0,Q69718,1973-12-31---293,False
120,Wald,1973-12-31,8158.0,Wald (ZH),120.0,Q67272,1973-12-31---120,False
69,Wallisellen,1973-12-31,10246.0,Wallisellen,69.0,Q69374,1973-12-31---69,False
200,Wangen-Brüttisellen,1973-12-31,3644.0,Wangen-Brüttisellen,200.0,Q66829,1973-12-31---200,False
70,Wasterkingen,1973-12-31,289.0,Wasterkingen,70.0,Q67882,1973-12-31---70,False
102,Weiach,1973-12-31,658.0,Weiach,102.0,Q70088,1973-12-31---102,False
251,Weiningen,1973-12-31,2699.0,Weiningen (ZH),251.0,Q66093,1973-12-31---251,False
180,Weisslingen,1973-12-31,1951.0,Weisslingen,180.0,Q70375,1973-12-31---180,False
14,Wettswil a.A.,1973-12-31,2594.0,Wettswil am Albis,14.0,Q65934,1973-12-31---14,False
121,Wetzikon,1973-12-31,14464.0,Wetzikon (ZH),121.0,Q68305,1973-12-31---121,False
298,Wiesendangen,1973-12-31,3195.0,Wiesendangen,298.0,Q64853,1973-12-31---298,False
71,Wil,1973-12-31,929.0,Wil (ZH),71.0,Q67223,1973-12-31---71,False
181,Wila,1973-12-31,1188.0,Wila,181.0,Q66752,1973-12-31---181,False
182,Wildberg,1973-12-31,630.0,Wildberg,182.0,Q67346,1973-12-31---182,False
72,Winkel,1973-12-31,1500.0,Winkel,72.0,Q66588,1973-12-31---72,False
230,Winterthur,1973-12-31,92532.0,Winterthur,230.0,Q9125,1973-12-31---230,False
231,Zell,1973-12-31,4025.0,Zell (ZH),231.0,Q67211,1973-12-31---231,False
161,Zollikon,1973-12-31,12325.0,Zollikon,161.0,Q218691,1973-12-31---161,False
160,Zumikon,1973-12-31,3502.0,Zumikon,160.0,Q66898,1973-12-31---160,False
261,Zürich,1973-12-31,401577.0,Zürich,261.0,Q72,1973-12-31---261,False
21,Adlikon,1972-12-31,396.0,Adlikon,21.0,Q68356,1972-12-31---21,False
131,Adliswil,1972-12-31,16065.0,Adliswil,131.0,Q68210,1972-12-31---131,False
241,Aesch ZH,1972-12-31,510.0,Aesch (ZH),241.0,Q68342,1972-12-31---241,False
1,Aeugst a.A.,1972-12-31,723.0,Aeugst am Albis,1.0,Q64945,1972-12-31---1,False
2,Affoltern a.A.,1972-12-31,7601.0,Affoltern am Albis,2.0,Q68290,1972-12-31---2,False
211,Altikon,1972-12-31,498.0,Altikon,211.0,Q65929,1972-12-31---211,False
30,Andelfingen,1972-12-31,1445.0,Andelfingen,30.0,Q68423,1972-12-31---30,False
51,Bachenbülach,1972-12-31,2645.0,Bachenbülach,51.0,Q69887,1972-12-31---51,False
81,Bachs,1972-12-31,428.0,Bachs,81.0,Q70273,1972-12-31---81,False
111,Bäretswil,1972-12-31,2783.0,Bäretswil,111.0,Q65868,1972-12-31---111,False
52,Bassersdorf,1972-12-31,5159.0,Bassersdorf,52.0,Q69734,1972-12-31---52,False
297,Bauma,1972-12-31,3386.0,Bauma,297.0,Q67145,1972-12-31---297,False
22,Benken,1972-12-31,516.0,Benken (ZH),22.0,Q70171,1972-12-31---22,False
23,Berg a.I.,1972-12-31,352.0,Berg am Irchel,23.0,Q65781,1972-12-31---23,False
242,Birmensdorf,1972-12-31,3542.0,Birmensdorf (ZH),242.0,Q65282,1972-12-31---242,False
3,Bonstetten,1972-12-31,1696.0,Bonstetten,3.0,Q65510,1972-12-31---3,False
82,Boppelsen,1972-12-31,390.0,Boppelsen,82.0,Q67062,1972-12-31---82,False
213,Brütten,1972-12-31,705.0,Brütten,213.0,Q65812,1972-12-31---213,False
112,Bubikon,1972-12-31,3295.0,Bubikon,112.0,Q67068,1972-12-31---112,False
24,Buch a.I.,1972-12-31,433.0,Buch am Irchel,24.0,Q68451,1972-12-31---24,False
83,Buchs,1972-12-31,1724.0,Buchs (ZH),83.0,Q67539,1972-12-31---83,False
53,Bülach,1972-12-31,11846.0,Bülach,53.0,Q9093,1972-12-31---53,False
25,Dachsen,1972-12-31,861.0,Dachsen,25.0,Q67949,1972-12-31---25,False
214,Dägerlen,1972-12-31,501.0,Dägerlen,214.0,Q68437,1972-12-31---214,False
84,Dällikon,1972-12-31,1447.0,Dällikon,84.0,Q66755,1972-12-31---84,False
85,Dänikon,1972-12-31,566.0,Dänikon,85.0,Q70131,1972-12-31---85,False
215,Dättlikon,1972-12-31,349.0,Dättlikon,215.0,Q70381,1972-12-31---215,False
86,Dielsdorf,1972-12-31,3100.0,Dielsdorf,86.0,Q67951,1972-12-31---86,False
243,Dietikon,1972-12-31,22276.0,Dietikon,243.0,Q64070,1972-12-31---243,False
54,Dietlikon,1972-12-31,4682.0,Dietlikon,54.0,Q65164,1972-12-31---54,False
216,Dinhard,1972-12-31,680.0,Dinhard,216.0,Q65795,1972-12-31---216,False
26,Dorf,1972-12-31,313.0,Dorf,26.0,Q70283,1972-12-31---26,False
191,Dübendorf,1972-12-31,19466.0,Dübendorf,191.0,Q64082,1972-12-31---191,False
113,Dürnten,1972-12-31,4653.0,Dürnten,113.0,Q67220,1972-12-31---113,False
192,Egg,1972-12-31,5207.0,Egg,192.0,Q64877,1972-12-31---192,False
55,Eglisau,1972-12-31,2183.0,Eglisau,55.0,Q69175,1972-12-31---55,False
294,Elgg,1972-12-31,3313.0,Elgg,294.0,Q67137,1972-12-31---294,False
218,Ellikon a.d.Th.,1972-12-31,525.0,Ellikon an der Thur,218.0,Q65769,1972-12-31---218,False
219,Elsau,1972-12-31,2127.0,Elsau,219.0,Q64832,1972-12-31---219,False
56,Embrach,1972-12-31,4736.0,Embrach,56.0,Q65877,1972-12-31---56,False
151,Erlenbach,1972-12-31,4466.0,Erlenbach (ZH),151.0,Q69203,1972-12-31---151,False
193,Fällanden,1972-12-31,4710.0,Fällanden,193.0,Q64869,1972-12-31---193,False
172,Fehraltorf,1972-12-31,2126.0,Fehraltorf,172.0,Q70369,1972-12-31---172,False
27,Feuerthalen,1972-12-31,3086.0,Feuerthalen,27.0,Q66283,1972-12-31---27,False
114,Fischenthal,1972-12-31,1579.0,Fischenthal,114.0,Q65854,1972-12-31---114,False
28,Flaach,1972-12-31,869.0,Flaach,28.0,Q70367,1972-12-31---28,False
29,Flurlingen,1972-12-31,1005.0,Flurlingen,29.0,Q66757,1972-12-31---29,False
57,Freienstein-Teufen,1972-12-31,1430.0,Freienstein-Teufen,57.0,Q66964,1972-12-31---57,False
244,Geroldswil,1972-12-31,3121.0,Geroldswil,244.0,Q66660,1972-12-31---244,False
58,Glattfelden,1972-12-31,2989.0,Glattfelden,58.0,Q68399,1972-12-31---58,False
115,Gossau,1972-12-31,5284.0,Gossau (ZH),115.0,Q67525,1972-12-31---115,False
194,Greifensee,1972-12-31,4101.0,Greifensee,194.0,Q64882,1972-12-31---194,False
116,Grüningen,1972-12-31,2157.0,Grüningen,116.0,Q67120,1972-12-31---116,False
220,Hagenbuch,1972-12-31,512.0,Hagenbuch,220.0,Q65926,1972-12-31---220,False
4,Hausen a.A.,1972-12-31,1902.0,Hausen am Albis,4.0,Q65231,1972-12-31---4,False
5,Hedingen,1972-12-31,1839.0,Hedingen,5.0,Q65129,1972-12-31---5,False
31,Henggart,1972-12-31,803.0,Henggart,31.0,Q68417,1972-12-31---31,False
152,Herrliberg,1972-12-31,3975.0,Herrliberg,152.0,Q69224,1972-12-31---152,False
221,Hettlingen,1972-12-31,1109.0,Hettlingen,221.0,Q64967,1972-12-31---221,False
117,Hinwil,1972-12-31,6624.0,Hinwil,117.0,Q69383,1972-12-31---117,False
173,Hittnau,1972-12-31,1461.0,Hittnau,173.0,Q65841,1972-12-31---173,False
59,Hochfelden,1972-12-31,717.0,Hochfelden,59.0,Q68410,1972-12-31---59,False
153,Hombrechtikon,1972-12-31,5069.0,Hombrechtikon,153.0,Q69188,1972-12-31---153,False
295,Horgen,1972-12-31,18048.0,Horgen,295.0,Q68286,1972-12-31---295,False
60,Höri,1972-12-31,2000.0,Höri,60.0,Q70377,1972-12-31---60,False
32,Humlikon,1972-12-31,245.0,Humlikon,32.0,Q68447,1972-12-31---32,False
61,Hüntwangen,1972-12-31,603.0,Hüntwangen,61.0,Q69367,1972-12-31---61,False
87,Hüttikon,1972-12-31,280.0,Hüttikon,87.0,Q65671,1972-12-31---87,False
296,Illnau-Effretikon,1972-12-31,15004.0,Illnau-Effretikon,296.0,Q64873,1972-12-31---296,False
6,Kappel a.A.,1972-12-31,533.0,Kappel am Albis,6.0,Q64589,1972-12-31---6,False
135,Kilchberg,1972-12-31,7412.0,Kilchberg (ZH),135.0,Q66633,1972-12-31---135,False
33,Kleinandelfingen,1972-12-31,1173.0,Kleinandelfingen,33.0,Q68413,1972-12-31---33,False
62,Kloten,1972-12-31,16277.0,Kloten,62.0,Q68165,1972-12-31---62,False
7,Knonau,1972-12-31,923.0,Knonau,7.0,Q66328,1972-12-31---7,False
154,Küsnacht,1972-12-31,12455.0,Küsnacht (ZH),154.0,Q69216,1972-12-31---154,False
136,Langnau a.A.,1972-12-31,5718.0,Langnau am Albis,136.0,Q65347,1972-12-31---136,False
34,Laufen-Uhwiesen,1972-12-31,1085.0,Laufen-Uhwiesen,34.0,Q66336,1972-12-31---34,False
176,Lindau,1972-12-31,2557.0,Lindau,176.0,Q65759,1972-12-31---176,False
63,Lufingen,1972-12-31,612.0,Lufingen,63.0,Q67912,1972-12-31---63,False
155,Männedorf,1972-12-31,7288.0,Männedorf,155.0,Q64627,1972-12-31---155,False
35,Marthalen,1972-12-31,1236.0,Marthalen,35.0,Q67213,1972-12-31---35,False
8,Maschwanden,1972-12-31,411.0,Maschwanden,8.0,Q64977,1972-12-31---8,False
195,Maur,1972-12-31,4655.0,Maur,195.0,Q64857,1972-12-31---195,False
156,Meilen,1972-12-31,9565.0,Meilen,156.0,Q68261,1972-12-31---156,False
9,Mettmenstetten,1972-12-31,1936.0,Mettmenstetten,9.0,Q65547,1972-12-31---9,False
196,Mönchaltorf,1972-12-31,1849.0,Mönchaltorf,196.0,Q66747,1972-12-31---196,False
88,Neerach,1972-12-31,787.0,Neerach,88.0,Q68395,1972-12-31---88,False
223,Neftenbach,1972-12-31,2223.0,Neftenbach,223.0,Q65040,1972-12-31---223,False
89,Niederglatt,1972-12-31,2515.0,Niederglatt,89.0,Q67920,1972-12-31---89,False
90,Niederhasli,1972-12-31,3171.0,Niederhasli,90.0,Q67042,1972-12-31---90,False
91,Niederweningen,1972-12-31,1263.0,Niederweningen,91.0,Q66411,1972-12-31---91,False
64,Nürensdorf,1972-12-31,2598.0,Nürensdorf,64.0,Q67898,1972-12-31---64,False
65,Oberembrach,1972-12-31,643.0,Oberembrach,65.0,Q65512,1972-12-31---65,False
245,Oberengstringen,1972-12-31,6162.0,Oberengstringen,245.0,Q69963,1972-12-31---245,False
92,Oberglatt,1972-12-31,2933.0,Oberglatt,92.0,Q70022,1972-12-31---92,False
137,Oberrieden,1972-12-31,3783.0,Oberrieden,137.0,Q65528,1972-12-31---137,False
93,Oberweningen,1972-12-31,536.0,Oberweningen,93.0,Q70264,1972-12-31---93,False
10,Obfelden,1972-12-31,2341.0,Obfelden,10.0,Q65942,1972-12-31---10,False
246,Oetwil a.d.L.,1972-12-31,754.0,Oetwil an der Limmat,246.0,Q66414,1972-12-31---246,False
157,Oetwil a.S.,1972-12-31,2815.0,Oetwil am See,157.0,Q67354,1972-12-31---157,False
66,Opfikon,1972-12-31,12650.0,Opfikon,66.0,Q64224,1972-12-31---66,False
37,Ossingen,1972-12-31,938.0,Ossingen,37.0,Q68393,1972-12-31---37,False
94,Otelfingen,1972-12-31,934.0,Otelfingen,94.0,Q66156,1972-12-31---94,False
11,Ottenbach,1972-12-31,1327.0,Ottenbach,11.0,Q67513,1972-12-31---11,False
177,Pfäffikon,1972-12-31,7884.0,Pfäffikon,177.0,Q68269,1972-12-31---177,False
224,Pfungen,1972-12-31,1956.0,Pfungen,224.0,Q65119,1972-12-31---224,False
67,Rafz,1972-12-31,2234.0,Rafz,67.0,Q66457,1972-12-31---67,False
